model,iteration,validation_rmse,validation_mae,validation_r2,params,feature_set
XGBoost,10,23.198427700508933,13.637129698928018,0.7681678214726819,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 1.0}",acs_socio_occupancy
XGBoost,4,23.333534824708842,13.769110359983275,0.765459587175233,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_lambda"": 10, ""subsample"": 0.85}",acs_socio_occupancy
Random Forest,12,21.57036661635962,12.11431482189147,0.7995658737290968,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,18,21.604834935193175,12.137902964697375,0.7989247954103842,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 500}",weather_acs_socio_occupancy
Random Forest,8,21.763339017390017,12.379381609109894,0.7959635922643029,"{""max_depth"": 12, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 500}",weather_acs_socio_occupancy
Random Forest,17,21.77580244524806,12.391820884431496,0.7957298302292807,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,20,21.789751317895934,12.352747651584533,0.795468048723135,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 500}",weather_acs_socio_occupancy
Random Forest,14,21.810358549396422,12.2517037721117,0.7950810015964671,"{""max_depth"": 24, ""max_features"": 0.8, ""min_samples_leaf"": 10, ""n_estimators"": 300}",weather_acs_socio_occupancy
Random Forest,11,21.84987268030947,12.325976378460494,0.7943378197718549,"{""max_depth"": 16, ""max_features"": 0.5, ""min_samples_leaf"": 10, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,13,21.88244338463038,12.405320201412616,0.7937242185124401,"{""max_depth"": 12, ""max_features"": 0.8, ""min_samples_leaf"": 10, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,19,21.953487204703027,12.426530026490381,0.7923826490921762,"{""max_depth"": 16, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 200}",weather_acs_socio_occupancy
Random Forest,16,22.0834982345448,12.786784464445892,0.7899163008711926,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 300}",weather_acs_socio_occupancy
