model,iteration,validation_rmse,validation_mae,validation_r2,params,feature_set
XGBoost,8,21.666174758536982,12.57815950198923,0.7977814007381636,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",footprints
XGBoost,19,21.767317764349773,12.84360930227963,0.7958889820729813,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",footprints
XGBoost,9,21.873843297122182,12.797737694250321,0.7938863248311729,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 0.85}",footprints
XGBoost,6,21.9618614078055,12.732918088594557,0.7922242267467998,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",footprints
XGBoost,1,22.21590148802662,13.069337173876152,0.7873896041753244,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 1.0}",footprints
XGBoost,16,22.295975933540124,13.097512085511195,0.7858541867450622,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 0.85}",footprints
XGBoost,23,22.318254426717385,13.205115214275194,0.7854260171411548,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 0.85}",footprints
XGBoost,17,22.478448657079387,13.26368510093256,0.7823346574722759,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.85}",footprints
XGBoost,20,22.53906035848956,13.354995144669397,0.7811592334845101,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",footprints
XGBoost,13,22.55892982084435,13.335900065578171,0.7807732222740351,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",footprints
XGBoost,10,23.17195721551297,13.50937602570223,0.768696582227211,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 1.0}",footprints
XGBoost,4,23.197182347192634,13.612534625951433,0.7681927115408056,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_lambda"": 10, ""subsample"": 0.85}",footprints
Random Forest,18,21.730026360768612,12.172155083629816,0.7965877421504699,"{""max_depth"": 24, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 500}",permits
Random Forest,12,21.83852386496164,12.220241055679075,0.7945514060015318,"{""max_depth"": null, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",permits
Random Forest,20,21.954557336256812,12.530971981643559,0.7923624078164896,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 500}",permits
Random Forest,17,21.964792333069447,12.496020095401907,0.792168765519063,"{""max_depth"": 12, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",permits
Random Forest,8,22.1192699716354,12.563659267740903,0.7892351456149551,"{""max_depth"": 12, ""max_features"": 0.8, ""min_samples_leaf"": 5, ""n_estimators"": 500}",permits
Random Forest,11,22.14895089942448,12.518592110942064,0.7886691329426704,"{""max_depth"": 16, ""max_features"": 0.5, ""min_samples_leaf"": 10, ""n_estimators"": 200}",permits
Random Forest,14,22.15129461159144,12.532943630731578,0.7886244062256466,"{""max_depth"": 24, ""max_features"": 0.8, ""min_samples_leaf"": 10, ""n_estimators"": 300}",permits
Random Forest,13,22.177616719080124,12.619382284401022,0.788121757786816,"{""max_depth"": 12, ""max_features"": 0.8, ""min_samples_leaf"": 10, ""n_estimators"": 200}",permits
Random Forest,19,22.185629174938445,12.514117393710897,0.7879686329713197,"{""max_depth"": 16, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 200}",permits
Random Forest,16,22.299174406178604,12.896099290024813,0.7857927416972711,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 300}",permits
Random Forest,6,22.302498444094116,12.901527822513117,0.7857288751069488,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 3, ""n_estimators"": 200}",permits
Random Forest,1,22.324322027148575,12.892326960212516,0.7853093300432632,"{""max_depth"": 8, ""max_features"": 0.5, ""min_samples_leaf"": 5, ""n_estimators"": 300}",permits
Random Forest,7,22.43672796997786,12.972825259919933,0.7831418946925297,"{""max_depth"": 8, ""max_features"": 0.8, ""min_samples_leaf"": 1, ""n_estimators"": 200}",permits
Random Forest,5,22.970240706867163,13.310300702323072,0.7727061386983805,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 1, ""n_estimators"": 300}",permits
Random Forest,9,24.90945088837758,14.7362044334993,0.7327086392442549,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 3, ""n_estimators"": 500}",permits
Random Forest,4,26.347703512592823,16.263599566644732,0.7009511410996179,"{""max_depth"": 16, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",permits
Random Forest,10,27.01786174198191,16.44943806025077,0.6855449570091143,"{""max_depth"": 24, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 300}",permits
Random Forest,3,27.09051605041866,16.50709906224367,0.683851467537215,"{""max_depth"": null, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 200}",permits
Random Forest,2,27.573108685626323,17.543620317840094,0.6724873496489556,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 5, ""n_estimators"": 200}",permits
Random Forest,15,28.055804320718956,17.685527860451725,0.6609200879931385,"{""max_depth"": 12, ""max_features"": ""sqrt"", ""min_samples_leaf"": 10, ""n_estimators"": 200}",permits
XGBoost,7,20.760266034843976,12.239473566707566,0.8143382485085151,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.7}",permits
XGBoost,11,21.09425193057611,12.272188411230399,0.8083164379951787,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.85}",permits
XGBoost,5,21.29860355430604,12.359852780785708,0.8045845605111273,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 10, ""subsample"": 0.85}",permits
XGBoost,12,21.326048037715196,12.603937245188114,0.8040806278387302,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",permits
XGBoost,15,21.327274889858405,12.512899682278377,0.8040580853578092,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 0.85}",permits
XGBoost,14,21.37019520300146,12.397253113782194,0.8032686407930686,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 6, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 1.0}",permits
XGBoost,22,21.472943404771,12.536956331911504,0.8013723186209561,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 1.0}",permits
XGBoost,3,21.52630273416371,12.400283699870302,0.8003839298140296,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 5, ""min_child_weight"": 1, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 1.0}",permits
XGBoost,24,21.54819103252671,12.633637887500287,0.7999777776269154,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 5, ""min_child_weight"": 5, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 1.0}",permits
XGBoost,18,21.601182618437885,12.481433453397582,0.7989927735519737,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 0.85}",permits
XGBoost,21,21.6026511332288,12.492901905931568,0.7989654424447815,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 5, ""min_child_weight"": 3, ""n_estimators"": 200, ""reg_lambda"": 1, ""subsample"": 1.0}",permits
XGBoost,2,21.65799372542242,12.665539405798024,0.7979340852555861,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.05, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 1, ""subsample"": 0.85}",permits
XGBoost,9,21.744721359886423,12.678506767421332,0.796312532759676,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 0.85}",permits
XGBoost,25,21.746277970382913,12.697149624507663,0.7962833695073342,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 4, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",permits
XGBoost,8,21.778712698022375,12.692004057576629,0.7956752267257245,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",permits
XGBoost,19,21.857192730366826,12.843659988292032,0.7941999965769891,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",permits
XGBoost,6,21.895996776494723,12.663168871306137,0.7934686161328389,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_weight"": 3, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",permits
XGBoost,16,22.19645047503704,12.995977699737303,0.78776174096853,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 0.85}",permits
XGBoost,23,22.226129654604996,13.161981674917708,0.7871937881162243,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 0.85}",permits
XGBoost,1,22.23897565113948,13.059216822372264,0.7869477265750564,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 3, ""n_estimators"": 600, ""reg_lambda"": 5, ""subsample"": 1.0}",permits
XGBoost,17,22.363575297320313,13.218104607320877,0.7845536771002943,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 5, ""subsample"": 0.85}",permits
XGBoost,20,22.42381884629581,13.253916836866876,0.7833913644695741,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 10, ""subsample"": 0.7}",permits
XGBoost,13,22.51970327499512,13.176706687519191,0.7815349634290585,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.08, ""max_depth"": 2, ""min_child_weight"": 1, ""n_estimators"": 200, ""reg_lambda"": 5, ""subsample"": 0.7}",permits
XGBoost,10,23.150715413415845,13.586118699356646,0.7691204609147149,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 400, ""reg_lambda"": 1, ""subsample"": 1.0}",permits
XGBoost,4,23.213982664761566,13.624207456764951,0.7678568219267168,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_lambda"": 10, ""subsample"": 0.85}",permits
