data_year,tract_geoid,NAME,acs_median_household_income,acs_per_capita_income,acs_unemployment_rate,acs_poverty_rate,acs_no_high_school_diploma_pct,acs_bachelor_or_higher_pct,acs_total_households,acs_avg_household_size,acs_total_housing_units,acs_occupied_housing_units,acs_vacancy_rate,acs_owner_occupied_pct,acs_renter_occupied_pct,acs_crowded_housing_pct
2023,17031010100,Census Tract 101; Cook County; Illinois,69460.0,45353.0,10.1,14.0,7.599999999999994,46.1,2190.0,1.64,2841.0,2190.0,22.9,31.5,68.5,2.0
2023,17031030701,Census Tract 307.01; Cook County; Illinois,51625.0,46226.0,9.9,19.7,5.700000000000003,48.2,894.0,1.49,966.0,894.0,7.5,21.4,78.6,2.7
2023,17031030702,Census Tract 307.02; Cook County; Illinois,60133.0,57348.0,16.5,15.9,2.5,69.4,1551.0,1.42,1667.0,1551.0,7.0,60.5,39.5,6.3999999999999995
2023,17031030703,Census Tract 307.03; Cook County; Illinois,68861.0,51397.0,7.5,19.8,8.099999999999994,58.6,1885.0,1.62,2057.0,1885.0,8.4,27.9,72.1,1.1
2023,17031030706,Census Tract 307.06; Cook County; Illinois,50431.0,66105.0,12.2,7.8,6.200000000000003,67.5,1918.0,1.37,2118.0,1918.0,9.4,37.2,62.8,2.2
2023,17031030800,Census Tract 308; Cook County; Illinois,96719.0,70692.0,4.0,8.7,6.700000000000003,73.1,2190.0,1.94,2386.0,2190.0,8.2,41.7,58.3,0.0
2023,17031030900,Census Tract 309; Cook County; Illinois,97375.0,74119.0,5.0,4.4,4.400000000000006,72.3,1576.0,1.89,1729.0,1576.0,8.8,42.1,57.9,0.6
2023,17031031000,Census Tract 310; Cook County; Illinois,117114.0,76289.0,3.2,5.3,2.299999999999997,75.4,2073.0,1.83,2269.0,2073.0,8.6,40.4,59.6,0.0
2023,17031031100,Census Tract 311; Cook County; Illinois,83352.0,60011.0,1.7,16.4,2.0,65.4,2948.0,1.56,3038.0,2948.0,3.0,17.4,82.6,0.6
2023,17031031200,Census Tract 312; Cook County; Illinois,27869.0,30193.0,4.6,35.6,19.900000000000006,44.8,3519.0,1.61,3671.0,3519.0,4.1,18.4,81.6,1.9
2023,17031031300,Census Tract 313; Cook County; Illinois,65617.0,50489.0,4.7,20.1,7.099999999999994,51.5,4459.0,1.43,4880.0,4459.0,8.6,36.8,63.2,1.7000000000000002
2023,17031031400,Census Tract 314; Cook County; Illinois,87500.0,71448.0,1.1,4.9,1.7999999999999972,75.6,3182.0,1.44,3603.0,3182.0,11.7,48.3,51.7,0.4
2023,17031031501,Census Tract 315.01; Cook County; Illinois,51731.0,26688.0,4.9,45.8,20.099999999999994,46.7,2084.0,2.11,2187.0,2084.0,4.7,18.5,81.5,5.2
2023,17031031502,Census Tract 315.02; Cook County; Illinois,47674.0,35861.0,10.2,40.4,12.900000000000006,46.1,2516.0,1.82,2809.0,2516.0,10.4,9.6,90.4,2.3
2023,17031031700,Census Tract 317; Cook County; Illinois,82774.0,58951.0,3.9,10.2,4.0,69.6,3187.0,1.89,3745.0,3187.0,14.9,39.3,60.7,2.3
2023,17031031800,Census Tract 318; Cook County; Illinois,86159.0,62757.0,6.3,13.4,2.0,78.1,983.0,2.01,1049.0,983.0,6.3,39.8,60.2,7.6000000000000005
2023,17031031900,Census Tract 319; Cook County; Illinois,92208.0,76661.0,2.0,4.2,4.099999999999994,78.3,1385.0,1.78,1419.0,1385.0,2.4,36.0,64.0,0.0
2023,17031032100,Census Tract 321; Cook County; Illinois,71804.0,52423.0,5.3,14.7,9.0,57.7,4193.0,1.65,4597.0,4193.0,8.8,22.6,77.4,9.4
2023,17031040100,Census Tract 401; Cook County; Illinois,94318.0,75415.0,4.0,5.2,4.900000000000006,68.3,1924.0,1.96,2015.0,1924.0,4.5,46.4,53.6,0.8
2023,17031040201,Census Tract 402.01; Cook County; Illinois,103409.0,51305.0,5.4,9.2,2.0999999999999943,67.5,3146.0,2.28,3189.0,3146.0,1.3,45.8,54.2,0.9
2023,17031040202,Census Tract 402.02; Cook County; Illinois,62500.0,33372.0,7.3,18.4,15.5,49.0,2954.0,2.51,3139.0,2954.0,5.9,39.8,60.2,8.4
2023,17031040300,Census Tract 403; Cook County; Illinois,79896.0,57778.0,9.2,14.6,10.200000000000003,56.9,1163.0,2.52,1176.0,1163.0,1.1,64.1,35.9,5.3
2023,17031040401,Census Tract 404.01; Cook County; Illinois,103750.0,69056.0,1.9,5.7,8.200000000000003,61.5,1524.0,2.21,1614.0,1524.0,5.6,59.5,40.5,0.0
2023,17031040402,Census Tract 404.02; Cook County; Illinois,94541.0,75411.0,4.9,7.7,2.200000000000003,79.1,2494.0,1.69,2773.0,2494.0,10.1,26.4,73.6,0.5
2023,17031040600,Census Tract 406; Cook County; Illinois,90921.0,85530.0,3.5,8.3,4.5,74.9,1284.0,2.12,1434.0,1284.0,10.5,43.5,56.5,1.9
2023,17031040700,Census Tract 407; Cook County; Illinois,109205.0,63309.0,7.3,8.1,3.700000000000003,77.8,1693.0,2.14,1779.0,1693.0,4.8,43.1,56.9,1.7999999999999998
2023,17031040800,Census Tract 408; Cook County; Illinois,110179.0,73984.0,3.4,4.2,1.2000000000000028,78.2,769.0,1.98,916.0,769.0,16.0,40.3,59.7,0.0
2023,17031040900,Census Tract 409; Cook County; Illinois,92167.0,78371.0,3.9,3.7,0.9000000000000057,77.3,1136.0,1.76,1201.0,1136.0,5.4,34.6,65.4,0.0
2023,17031050100,Census Tract 501; Cook County; Illinois,114063.0,74600.0,3.9,3.6,2.5,71.9,1156.0,1.97,1236.0,1156.0,6.5,38.1,61.9,0.0
2023,17031050200,Census Tract 502; Cook County; Illinois,124167.0,84143.0,4.1,4.7,4.400000000000006,76.4,2126.0,2.53,2329.0,2126.0,8.7,57.7,42.3,0.0
2023,17031050300,Census Tract 503; Cook County; Illinois,166681.0,83717.0,1.7,4.7,2.4000000000000057,68.1,1091.0,2.5,1180.0,1091.0,7.5,63.1,36.9,0.0
2023,17031050500,Census Tract 505; Cook County; Illinois,144250.0,91847.0,3.6,1.8,1.5999999999999943,85.4,1993.0,2.57,2337.0,1993.0,14.7,57.8,42.2,0.0
2023,17031050600,Census Tract 506; Cook County; Illinois,114940.0,99304.0,6.9,5.7,0.0,83.5,1191.0,1.92,1201.0,1191.0,0.8,50.8,49.2,0.0
2023,17031050700,Census Tract 507; Cook County; Illinois,130699.0,84412.0,4.5,8.8,1.7999999999999972,88.5,691.0,2.15,764.0,691.0,9.6,51.5,48.5,0.0
2023,17031050800,Census Tract 508; Cook County; Illinois,157813.0,71640.0,3.8,1.8,3.799999999999997,73.1,488.0,2.89,572.0,488.0,14.7,49.6,50.4,2.9
2023,17031050900,Census Tract 509; Cook County; Illinois,136053.0,90163.0,0.0,3.9,3.5999999999999943,75.3,662.0,2.33,729.0,662.0,9.2,37.5,62.5,0.0
2023,17031051000,Census Tract 510; Cook County; Illinois,184464.0,107049.0,1.4,3.1,2.5,81.5,695.0,2.4,758.0,695.0,8.3,68.6,31.4,0.0
2023,17031051100,Census Tract 511; Cook County; Illinois,181827.0,78511.0,3.4,7.7,2.5,80.8,737.0,2.53,831.0,737.0,11.3,54.5,45.5,2.9000000000000004
2023,17031051200,Census Tract 512; Cook County; Illinois,174598.0,102101.0,5.1,5.6,1.2000000000000028,85.6,645.0,2.33,678.0,645.0,4.9,46.5,53.5,0.8
2023,17031051300,Census Tract 513; Cook County; Illinois,199890.0,99083.0,7.4,1.6,1.2999999999999972,87.7,1105.0,2.74,1125.0,1105.0,1.8,75.7,24.3,0.0
2023,17031051400,Census Tract 514; Cook County; Illinois,150357.0,81349.0,3.0,8.6,4.200000000000003,73.1,1062.0,2.52,1152.0,1062.0,7.8,58.7,41.3,0.9
2023,17031060100,Census Tract 601; Cook County; Illinois,145313.0,109782.0,0.9,2.7,0.7999999999999972,87.8,1283.0,2.45,1379.0,1283.0,7.0,64.5,35.5,3.5
2023,17031060200,Census Tract 602; Cook County; Illinois,91081.0,101064.0,4.2,6.4,1.4000000000000057,82.3,1196.0,1.82,1212.0,1196.0,1.3,38.0,62.0,3.9
2023,17031060300,Census Tract 603; Cook County; Illinois,139306.0,92744.0,2.8,3.4,1.2999999999999972,73.8,1217.0,2.37,1273.0,1217.0,4.4,42.3,57.7,0.3
2023,17031060400,Census Tract 604; Cook County; Illinois,154038.0,85376.0,2.2,3.8,0.7999999999999972,88.1,1560.0,2.35,1700.0,1560.0,8.2,48.8,51.2,1.0
2023,17031060500,Census Tract 605; Cook County; Illinois,60987.0,91854.0,4.1,23.4,12.5,57.4,679.0,1.71,764.0,679.0,11.1,25.2,74.8,1.0
2023,17031060800,Census Tract 608; Cook County; Illinois,83534.0,72655.0,3.0,10.4,1.5,74.3,3686.0,1.41,3980.0,3686.0,7.4,43.4,56.6,2.5
2023,17031060900,Census Tract 609; Cook County; Illinois,86987.0,75683.0,6.6,7.8,1.4000000000000057,82.0,4886.0,1.48,5189.0,4886.0,5.8,49.9,50.1,1.9000000000000001
2023,17031061000,Census Tract 610; Cook County; Illinois,116500.0,73250.0,2.4,12.2,7.900000000000006,78.8,1092.0,2.03,1217.0,1092.0,10.3,25.2,74.8,0.0
2023,17031061100,Census Tract 611; Cook County; Illinois,123750.0,86675.0,0.3,5.3,0.0,84.1,739.0,1.85,810.0,739.0,8.8,31.3,68.7,0.0
2023,17031061200,Census Tract 612; Cook County; Illinois,118398.0,86502.0,1.3,6.3,4.299999999999997,80.2,867.0,2.38,926.0,867.0,6.4,39.9,60.1,0.6
2023,17031061500,Census Tract 615; Cook County; Illinois,126101.0,86261.0,1.5,5.2,0.29999999999999716,84.5,901.0,2.05,985.0,901.0,8.5,34.1,65.9,1.2999999999999998
2023,17031061800,Census Tract 618; Cook County; Illinois,76393.0,54535.0,9.3,9.6,0.0,82.4,745.0,1.41,768.0,745.0,3.0,20.3,79.7,1.7
2023,17031061901,Census Tract 619.01; Cook County; Illinois,67063.0,67163.0,3.2,21.6,0.7000000000000028,77.6,2643.0,1.32,2698.0,2643.0,2.0,22.8,77.2,2.8
2023,17031061902,Census Tract 619.02; Cook County; Illinois,92011.0,85549.0,3.2,7.4,0.9000000000000057,84.8,2899.0,1.64,3125.0,2899.0,7.2,32.2,67.8,0.6
2023,17031062000,Census Tract 620; Cook County; Illinois,133514.0,82234.0,1.3,10.8,1.0,88.2,1753.0,1.69,1835.0,1753.0,4.5,22.8,77.2,0.0
2023,17031062100,Census Tract 621; Cook County; Illinois,92313.0,82450.0,2.4,7.8,0.7999999999999972,84.8,2091.0,1.72,2135.0,2091.0,2.1,24.7,75.3,0.4
2023,17031062200,Census Tract 622; Cook County; Illinois,172841.0,110355.0,3.3,8.3,1.7000000000000028,90.9,1381.0,2.34,1381.0,1381.0,0.0,54.9,45.1,3.9000000000000004
2023,17031062300,Census Tract 623; Cook County; Illinois,244286.0,138689.0,0.6,5.2,0.29999999999999716,92.5,586.0,2.67,689.0,586.0,14.9,59.0,41.0,0.0
2023,17031062400,Census Tract 624; Cook County; Illinois,158542.0,115071.0,4.3,9.0,5.0,85.2,772.0,2.21,816.0,772.0,5.4,58.4,41.6,1.0
2023,17031062500,Census Tract 625; Cook County; Illinois,169917.0,107883.0,5.6,11.3,2.5999999999999943,84.2,681.0,2.15,776.0,681.0,12.2,67.1,32.9,0.0
2023,17031062600,Census Tract 626; Cook County; Illinois,177045.0,126520.0,2.7,4.2,1.5,87.4,930.0,2.54,981.0,930.0,5.2,67.6,32.4,1.5
2023,17031062700,Census Tract 627; Cook County; Illinois,136667.0,95989.0,4.6,8.7,1.7999999999999972,86.3,1400.0,2.06,1440.0,1400.0,2.8,40.9,59.1,0.0
2023,17031062800,Census Tract 628; Cook County; Illinois,166741.0,119631.0,1.6,2.7,1.0999999999999943,91.8,1553.0,2.42,1660.0,1553.0,6.4,46.2,53.8,0.0
2023,17031062900,Census Tract 629; Cook County; Illinois,181429.0,107381.0,2.5,2.4,0.0,84.2,1964.0,2.2,1987.0,1964.0,1.2,47.8,52.2,1.2
2023,17031063000,Census Tract 630; Cook County; Illinois,103250.0,84544.0,8.2,10.0,2.5999999999999943,90.1,1784.0,1.68,2017.0,1784.0,11.6,32.0,68.0,0.4
2023,17031063100,Census Tract 631; Cook County; Illinois,97347.0,91739.0,2.9,8.3,3.200000000000003,86.5,1407.0,1.68,1458.0,1407.0,3.5,27.4,72.6,0.0
2023,17031063200,Census Tract 632; Cook County; Illinois,77183.0,97842.0,1.4,2.5,0.5999999999999943,88.9,4590.0,1.4,4887.0,4590.0,6.1,31.4,68.6,0.8
2023,17031063301,Census Tract 633.01; Cook County; Illinois,69188.0,67939.0,4.2,19.7,4.200000000000003,83.4,2021.0,1.44,2120.0,2021.0,4.7,15.9,84.1,3.8000000000000003
2023,17031063302,Census Tract 633.02; Cook County; Illinois,96364.0,84594.0,5.1,6.1,1.2000000000000028,89.3,2856.0,1.45,3154.0,2856.0,9.4,31.6,68.4,4.5
2023,17031063303,Census Tract 633.03; Cook County; Illinois,104813.0,119912.0,7.6,10.1,2.299999999999997,82.1,919.0,1.38,1040.0,919.0,11.6,53.2,46.8,2.0
2023,17031063400,Census Tract 634; Cook County; Illinois,116765.0,91464.0,1.9,5.1,0.7000000000000028,87.0,1348.0,1.78,1424.0,1348.0,5.3,21.7,78.3,0.5
2023,17031070101,Census Tract 701.01; Cook County; Illinois,96944.0,103819.0,2.3,11.4,3.0,83.1,2656.0,1.57,2861.0,2656.0,7.2,38.6,61.4,0.0
2023,17031070102,Census Tract 701.02; Cook County; Illinois,106062.0,152051.0,0.7,4.9,0.7999999999999972,89.5,1914.0,1.51,2144.0,1914.0,10.7,38.6,61.4,2.5
2023,17031070103,Census Tract 701.03; Cook County; Illinois,76477.0,73362.0,1.7,13.4,0.0,88.4,1133.0,1.28,1243.0,1133.0,8.8,4.3,95.7,0.0
2023,17031070200,Census Tract 702; Cook County; Illinois,101992.0,87449.0,5.6,6.7,1.2000000000000028,81.4,2102.0,1.73,2290.0,2102.0,8.2,31.9,68.1,1.0
2023,17031070300,Census Tract 703; Cook County; Illinois,178750.0,108271.0,3.8,9.9,0.0,93.8,1663.0,2.12,1883.0,1663.0,11.7,41.0,59.0,2.2
2023,17031070400,Census Tract 704; Cook County; Illinois,205772.0,141806.0,1.4,13.6,6.700000000000003,81.0,1469.0,2.23,1633.0,1469.0,10.0,47.3,52.7,1.5
2023,17031070500,Census Tract 705; Cook County; Illinois,194408.0,114367.0,0.6,1.4,2.5999999999999943,80.6,1318.0,2.21,1449.0,1318.0,9.0,56.8,43.2,0.0
2023,17031070600,Census Tract 706; Cook County; Illinois,210469.0,122589.0,2.5,4.3,2.4000000000000057,91.5,1291.0,2.57,1408.0,1291.0,8.3,61.0,39.0,0.6
2023,17031070700,Census Tract 707; Cook County; Illinois,146806.0,98117.0,2.1,10.8,5.299999999999997,74.6,1740.0,2.11,2272.0,1740.0,23.4,53.0,47.0,0.0
2023,17031071000,Census Tract 710; Cook County; Illinois,186518.0,85907.0,10.4,5.6,0.5,88.7,1043.0,2.38,1043.0,1043.0,0.0,57.1,42.9,1.6
2023,17031071100,Census Tract 711; Cook County; Illinois,212677.0,111041.0,3.9,8.9,0.0,90.9,1131.0,2.51,1358.0,1131.0,16.7,44.3,55.7,2.6
2023,17031071200,Census Tract 712; Cook County; Illinois,131163.0,96598.0,9.4,11.0,1.5999999999999943,88.4,1268.0,2.13,1372.0,1268.0,7.6,38.0,62.0,0.0
2023,17031071300,Census Tract 713; Cook County; Illinois,127083.0,112973.0,3.2,14.6,0.20000000000000284,88.9,2113.0,1.83,2223.0,2113.0,4.9,55.6,44.4,1.4
2023,17031071400,Census Tract 714; Cook County; Illinois,123070.0,118874.0,2.3,17.0,3.5999999999999943,85.1,2796.0,1.55,3194.0,2796.0,12.5,47.5,52.5,0.3
2023,17031071500,Census Tract 715; Cook County; Illinois,123663.0,107036.0,4.2,2.0,0.29999999999999716,87.4,3808.0,1.57,4322.0,3808.0,11.9,35.7,64.3,2.5
2023,17031071600,Census Tract 716; Cook County; Illinois,242250.0,156747.0,1.8,5.4,1.5,86.5,733.0,2.47,790.0,733.0,7.2,62.3,37.7,0.0
2023,17031071700,Census Tract 717; Cook County; Illinois,149821.0,108288.0,1.7,7.9,1.4000000000000057,86.0,663.0,2.33,743.0,663.0,10.8,60.0,40.0,0.0
2023,17031071800,Census Tract 718; Cook County; Illinois,232807.0,129837.0,3.5,4.1,4.0,88.5,1090.0,2.54,1135.0,1090.0,4.0,57.8,42.2,1.7
2023,17031080100,Census Tract 801; Cook County; Illinois,116983.0,139499.0,5.9,9.5,1.4000000000000057,88.9,4314.0,1.43,4953.0,4314.0,12.9,50.5,49.5,0.0
2023,17031080201,Census Tract 802.01; Cook County; Illinois,118417.0,131274.0,4.5,2.4,0.4000000000000057,80.9,2362.0,1.45,2675.0,2362.0,11.7,60.7,39.3,0.0
2023,17031080202,Census Tract 802.02; Cook County; Illinois,104129.0,131195.0,0.7,12.3,0.4000000000000057,87.1,2838.0,1.45,2942.0,2838.0,3.5,42.1,57.9,0.0
2023,17031080300,Census Tract 803; Cook County; Illinois,157882.0,103364.0,3.0,8.3,1.0999999999999943,87.0,3238.0,1.87,3544.0,3238.0,8.6,42.0,58.0,2.7
2023,17031080400,Census Tract 804; Cook County; Illinois,,73925.0,8.7,27.7,10.0,56.8,2273.0,2.62,2304.0,2273.0,1.3,34.9,65.1,4.4
2023,17031081000,Census Tract 810; Cook County; Illinois,81616.0,83407.0,2.3,14.7,5.099999999999994,69.7,5415.0,1.3,6166.0,5415.0,12.2,12.3,87.7,3.2
2023,17031081100,Census Tract 811; Cook County; Illinois,79683.0,89783.0,0.9,16.3,2.200000000000003,83.6,2809.0,1.43,3073.0,2809.0,8.6,20.1,79.9,1.1
2023,17031081201,Census Tract 812.01; Cook County; Illinois,134246.0,125612.0,1.7,4.7,0.29999999999999716,87.4,2948.0,1.49,3836.0,2948.0,23.1,46.3,53.7,2.2
2023,17031081202,Census Tract 812.02; Cook County; Illinois,158100.0,174517.0,0.5,6.3,0.0,94.5,2094.0,1.68,2486.0,2094.0,15.8,71.5,28.5,0.7
2023,17031081300,Census Tract 813; Cook County; Illinois,115260.0,117311.0,1.5,10.7,0.9000000000000057,85.0,3853.0,1.5,4311.0,3853.0,10.6,52.9,47.1,1.7
2023,17031081401,Census Tract 814.01; Cook County; Illinois,82365.0,90507.0,1.6,10.0,0.0,83.3,1530.0,1.54,1797.0,1530.0,14.9,44.4,55.6,1.2
2023,17031081402,Census Tract 814.02; Cook County; Illinois,166824.0,137319.0,5.1,6.6,1.0,89.4,3594.0,1.71,4406.0,3594.0,18.4,31.2,68.8,3.7
2023,17031081403,Census Tract 814.03; Cook County; Illinois,117550.0,115752.0,4.0,10.8,1.7999999999999972,88.2,6501.0,1.45,7542.0,6501.0,13.8,25.1,74.9,8.299999999999999
2023,17031081500,Census Tract 815; Cook County; Illinois,141780.0,171545.0,1.9,8.4,0.0,89.3,3447.0,1.44,4505.0,3447.0,23.5,54.7,45.3,3.0999999999999996
2023,17031081600,Census Tract 816; Cook County; Illinois,140323.0,117318.0,3.6,3.2,0.5,92.3,2742.0,1.54,3422.0,2742.0,19.9,29.4,70.6,0.0
2023,17031081700,Census Tract 817; Cook County; Illinois,134579.0,117233.0,3.6,6.8,0.29999999999999716,91.6,3719.0,1.4,4080.0,3719.0,8.8,22.7,77.3,2.6
2023,17031081800,Census Tract 818; Cook County; Illinois,157238.0,135873.0,2.2,6.5,0.7999999999999972,92.9,7700.0,1.61,8308.0,7700.0,7.3,45.0,55.0,2.6
2023,17031081900,Census Tract 819; Cook County; Illinois,238250.0,162094.0,1.3,4.1,3.5999999999999943,90.7,705.0,1.82,964.0,705.0,26.9,47.2,52.8,2.0
2023,17031090100,Census Tract 901; Cook County; Illinois,136463.0,63956.0,4.9,8.3,1.2999999999999972,53.3,1427.0,2.43,1478.0,1427.0,3.5,91.0,9.0,0.0
2023,17031090200,Census Tract 902; Cook County; Illinois,129787.0,69309.0,0.9,6.0,2.0999999999999943,58.9,2648.0,2.4,2875.0,2648.0,7.9,74.7,25.3,1.9
2023,17031090300,Census Tract 903; Cook County; Illinois,117768.0,59264.0,4.5,7.7,0.5999999999999943,63.0,523.0,2.61,555.0,523.0,5.8,82.6,17.4,1.0
2023,17031100100,Census Tract 1001; Cook County; Illinois,109242.0,45835.0,2.7,11.1,3.200000000000003,48.9,2134.0,2.61,2333.0,2134.0,8.5,79.1,20.9,0.0
2023,17031100200,Census Tract 1002; Cook County; Illinois,113767.0,56495.0,5.6,2.3,4.700000000000003,46.6,2830.0,2.6,2907.0,2830.0,2.6,64.1,35.9,2.3
2023,17031100300,Census Tract 1003; Cook County; Illinois,74250.0,46437.0,0.5,11.9,6.400000000000006,44.5,2694.0,2.24,2912.0,2694.0,7.5,65.7,34.3,2.1
