data_year,latitude_key,longitude_key,tract_geoid
2018,41.800943,-87.588948,17031410800
2018,41.801332,-87.584746,17031410100
2018,41.801766,-87.68607,17031630200
2018,41.802169,-87.613988,17031381900
2018,41.80224,-87.60333,17031836300
2018,41.80224,-87.603327,17031836300
2018,41.802243,-87.603525,17031836300
2018,41.802243,-87.60352,17031836300
2018,41.802426,-87.672479,17031611400
2018,41.802729,-87.586145,17031390700
2018,41.802759,-87.722671,17031570400
2018,41.80322,-87.705685,17031630300
2018,41.803226,-87.585729,17031390700
2018,41.803556,-87.622287,17031381800
2018,41.803638,-87.621781,17031381800
2018,41.80365,-87.590467,17031390700
2018,41.803669,-87.584845,17031390700
2018,41.804051,-87.584428,17031390700
2018,41.804223,-87.585774,17031390700
2018,41.804604,-87.60603,17031390400
2018,41.805202,-87.609252,17031843600
2018,41.805461,-87.725568,17031570300
2018,41.806255,-87.683149,17031611500
2018,41.806552,-87.689787,17031842800
2018,41.806568,-87.586703,17031390700
2018,41.807228,-87.606487,17031390400
2018,41.807249,-87.672973,17031611400
2018,41.8074,-87.70533,17031842800
2018,41.807413,-87.665716,17031611300
2018,41.80758,-87.660919,17031611200
2018,41.807763,-87.616186,17031381200
2018,41.808463,-87.677641,17031611500
2018,41.809171,-87.593955,17031390600
2018,41.809326,-87.592482,17031390600
2018,41.809395,-87.675001,17031610300
2018,41.809433,-87.675002,17031610300
2018,41.809735,-87.671899,17031610300
2018,41.809881,-87.674511,17031610300
2018,41.809905,-87.669012,17031610400
2018,41.809968,-87.660692,17031842600
2018,41.810011,-87.647272,17031842600
2018,41.810139,-87.626902,17031835700
2018,41.810282,-87.624409,17031381500
2018,41.810927,-87.704423,17031580400
2018,41.810989,-87.598008,17031390200
2018,41.810999,-87.683897,17031610300
2018,41.811177,-87.60082,17031390200
2018,41.811952,-87.655128,17031842600
2018,41.812511,-87.721978,17031570100
2018,41.812564,-87.712456,17031580400
2018,41.813268,-87.699299,17031580502
2018,41.813841,-87.722388,17031570100
2018,41.8145,-87.70299,17031580502
2018,41.814927,-87.618471,17031835800
2018,41.81528,-87.70264,17031580502
2018,41.815702,-87.62513,17031380700
2018,41.815712,-87.61826,17031835800
2018,41.816163,-87.690174,17031580600
2018,41.816341,-87.606748,17031836000
2018,41.816742,-87.634704,17031835500
2018,41.817427,-87.607823,17031380100
2018,41.817522,-87.597346,17031836400
2018,41.818069,-87.61229,17031380100
2018,41.819046,-87.694572,17031580501
2018,41.819323,-87.61539,17031380200
2018,41.819483,-87.627001,17031380500
2018,41.819697,-87.694507,17031580600
2018,41.820211,-87.612469,17031380100
2018,41.82023,-87.61187,17031380100
2018,41.820324,-87.64564,17031842600
2018,41.820488,-87.61632,17031380200
2018,41.821843,-87.602459,17031836400
2018,41.821847,-87.608316,17031380100
2018,41.822198,-87.700306,17031580501
2018,41.822658,-87.66666,17031610300
2018,41.823153,-87.6636,17031842600
2018,41.823623,-87.626381,17031835900
2018,41.823694,-87.691864,17031580100
2018,41.823921,-87.602688,17031836400
2018,41.825094,-87.711416,17031580300
2018,41.825691,-87.624392,17031351400
2018,41.826081,-87.631398,17031340600
2018,41.827401,-87.620126,17031839600
2018,41.827482,-87.608309,17031836500
2018,41.828128,-87.624403,17031351400
2018,41.829033,-87.667571,17031590700
2018,41.829479,-87.6065,17031836500
2018,41.829701,-87.671239,17031590600
2018,41.830357,-87.640861,17031839900
2018,41.830753,-87.613553,17031351100
2018,41.830808,-87.639877,17031840000
2018,41.830837,-87.615422,17031351100
2018,41.831315,-87.628459,17031842000
2018,41.831509,-87.616434,17031351000
2018,41.832219,-87.623316,17031842000
2018,41.832554,-87.610849,17031351000
2018,41.834087,-87.650064,17031839700
2018,41.834166,-87.62294,17031842000
2018,41.834397,-87.665939,17031840400
2018,41.834442,-87.674716,17031840400
2018,41.834916,-87.614176,17031351000
2018,41.835167,-87.735566,17031830500
2018,41.835214,-87.616175,17031351000
2018,41.835358,-87.620222,17031839500
2018,41.835504,-87.622545,17031842000
2018,41.835696,-87.612755,17031351000
2018,41.836395,-87.616197,17031351000
2018,41.836492,-87.618191,17031839500
2018,41.836578,-87.648164,17031600900
2018,41.83658,-87.663845,17031840400
2018,41.83768,-87.631691,17031340500
2018,41.837907,-87.71884,17031301702
2018,41.838239,-87.717714,17031301702
2018,41.838314,-87.654321,17031600600
2018,41.839204,-87.616616,17031350100
2018,41.839418,-87.64076,17031840100
2018,41.840057,-87.725335,17031301803
2018,41.840181,-87.629322,17031350400
2018,41.840507,-87.616205,17031350100
2018,41.840647,-87.694227,17031843500
2018,41.840909,-87.705078,17031840800
2018,41.840996,-87.686278,17031841300
2018,41.841338,-87.735488,17031301801
2018,41.841465,-87.616675,17031350100
2018,41.841711,-87.622829,17031839200
2018,41.842043,-87.706542,17031840800
2018,41.842688,-87.616264,17031350100
2018,41.842989,-87.717551,17031301701
2018,41.843293,-87.695988,17031843500
2018,41.843321,-87.636,17031340300
2018,41.843444,-87.635124,17031340300
2018,41.843643,-87.616733,17031350100
2018,41.843679,-87.701956,17031843500
2018,41.84421,-87.641116,17031840100
2018,41.84459,-87.62201,17031839200
2018,41.84527,-87.622017,17031839200
2018,41.845504,-87.630557,17031340400
2018,41.845515,-87.73228,17031301801
2018,41.84555,-87.627319,17031350400
2018,41.84586,-87.629213,17031841100
2018,41.84586,-87.62921,17031841100
2018,41.846031,-87.620365,17031841000
2018,41.846055,-87.69305,17031301200
2018,41.846169,-87.627817,17031841000
2018,41.846747,-87.621336,17031841000
2018,41.84725,-87.717379,17031300600
2018,41.847634,-87.699817,17031301100
2018,41.847877,-87.639248,17031841100
2018,41.847954,-87.68124,17031841300
2018,41.84838,-87.715707,17031300600
2018,41.848641,-87.697851,17031840700
2018,41.849153,-87.670896,17031843200
2018,41.849246,-87.686966,17031841300
2018,41.849298,-87.67088,17031843200
2018,41.849782,-87.633877,17031841100
2018,41.850465,-87.704609,17031300900
2018,41.850958,-87.635181,17031841100
2018,41.851331,-87.686904,17031841300
2018,41.85176,-87.646263,17031843200
2018,41.851903,-87.62876,17031841000
2018,41.852543,-87.696298,17031840700
2018,41.852791,-87.683522,17031841200
2018,41.85284,-87.634931,17031841100
2018,41.852879,-87.664541,17031310700
2018,41.853289,-87.689289,17031840700
2018,41.853317,-87.701445,17031841700
2018,41.853767,-87.623386,17031330100
2018,41.853783,-87.66645,17031310800
2018,41.853983,-87.630083,17031330200
2018,41.854368,-87.619531,17031330100
2018,41.854378,-87.647843,17031310300
2018,41.854591,-87.628982,17031330200
2018,41.854604,-87.628072,17031330200
2018,41.854711,-87.624341,17031330100
2018,41.855061,-87.627192,17031330200
2018,41.855136,-87.69784,17031840700
2018,41.855384,-87.62384,17031330100
2018,41.85554,-87.621981,17031330100
2018,41.85579,-87.733832,17031292500
2018,41.856222,-87.618641,17031330100
2018,41.856536,-87.623563,17031330100
2018,41.857154,-87.707931,17031841500
2018,41.857283,-87.619317,17031330100
2018,41.857685,-87.636254,17031843200
2018,41.857939,-87.715221,17031292200
2018,41.857976,-87.675125,17031310900
2018,41.858475,-87.619848,17031330100
2018,41.858493,-87.715807,17031292200
2018,41.858623,-87.624211,17031330100
2018,41.858663,-87.652563,17031310400
2018,41.859144,-87.656026,17031310600
2018,41.859347,-87.653466,17031310600
2018,41.859501,-87.62037,17031330100
2018,41.859892,-87.630216,17031330200
2018,41.859949,-87.621279,17031330100
2018,41.859954,-87.622888,17031330100
2018,41.860238,-87.625171,17031330100
2018,41.860608,-87.659699,17031842900
2018,41.860795,-87.64836,17031841900
2018,41.860961,-87.62808,17031330200
2018,41.861079,-87.629968,17031330200
2018,41.861116,-87.703417,17031843100
2018,41.861588,-87.626177,17031330100
2018,41.861701,-87.620235,17031330100
2018,41.861924,-87.665839,17031842900
2018,41.862026,-87.667815,17031842900
2018,41.862153,-87.626995,17031330100
2018,41.862209,-87.624517,17031330100
2018,41.862337,-87.71819,17031838700
2018,41.863025,-87.655358,17031283800
2018,41.863683,-87.626915,17031330100
2018,41.863785,-87.624555,17031330100
2018,41.86387,-87.646819,17031841900
2018,41.863952,-87.676202,17031842900
2018,41.86412,-87.639886,17031841900
2018,41.864185,-87.655729,17031283800
2018,41.864496,-87.623693,17031330100
2018,41.864634,-87.625704,17031330100
2018,41.8647,-87.662166,17031842900
2018,41.86475,-87.657423,17031842900
2018,41.864762,-87.64065,17031841900
2018,41.864826,-87.620712,17031330100
2018,41.865229,-87.675905,17031842900
2018,41.865233,-87.621675,17031330100
2018,41.865552,-87.62305,17031330100
2018,41.865615,-87.620991,17031330100
2018,41.865631,-87.62407,17031330100
2018,41.865784,-87.679793,17031842900
2018,41.865903,-87.6686,17031842900
2018,41.865989,-87.624587,17031330100
2018,41.866045,-87.695468,17031843300
2018,41.86615,-87.626961,17031330100
2018,41.866194,-87.621216,17031330100
2018,41.866211,-87.617035,17031330100
2018,41.866233,-87.623624,17031330100
2018,41.866273,-87.622991,17031330100
2018,41.866372,-87.606609,17031330100
2018,41.866393,-87.670658,17031842900
2018,41.866727,-87.629013,17031330200
2018,41.866846,-87.695308,17031843300
2018,41.866867,-87.64145,17031841900
2018,41.866882,-87.62464,17031330100
2018,41.867056,-87.657622,17031283200
2018,41.867122,-87.621622,17031330100
2018,41.867488,-87.680301,17031838200
2018,41.867615,-87.61363,17031330100
2018,41.867761,-87.624647,17031320600
2018,41.86815,-87.62702,17031320600
2018,41.86821,-87.627333,17031320600
2018,41.86821,-87.62733,17031320600
2018,41.868259,-87.631097,17031839000
2018,41.868382,-87.627016,17031320600
2018,41.868421,-87.624141,17031320600
2018,41.868421,-87.62414,17031320600
2018,41.868501,-87.624704,17031320600
2018,41.868632,-87.627307,17031320600
2018,41.868714,-87.664862,17031283100
2018,41.868763,-87.625369,17031320600
2018,41.869064,-87.641614,17031841900
2018,41.869248,-87.721606,17031260900
2018,41.86931,-87.632306,17031839000
2018,41.8697,-87.639652,17031841900
2018,41.869708,-87.624377,17031320600
2018,41.869721,-87.726842,17031261000
2018,41.869768,-87.666014,17031283100
2018,41.869863,-87.627365,17031320600
2018,41.869894,-87.764317,17031831400
2018,41.869931,-87.695949,17031837400
2018,41.870005,-87.708319,17031843000
2018,41.870314,-87.624818,17031320600
2018,41.87033,-87.631014,17031839000
2018,41.87078,-87.626416,17031320600
2018,41.870826,-87.627082,17031320600
2018,41.870844,-87.653743,17031833300
2018,41.870862,-87.628555,17031839000
2018,41.871181,-87.628118,17031839000
2018,41.871226,-87.638693,17031841900
2018,41.871372,-87.627087,17031320600
2018,41.871413,-87.625114,17031320600
2018,41.871419,-87.634222,17031839000
2018,41.871586,-87.626419,17031320600
2018,41.871752,-87.633524,17031839000
2018,41.871761,-87.683071,17031838200
2018,41.871828,-87.627232,17031320600
2018,41.872273,-87.68062,17031838200
2018,41.872273,-87.62912,17031839000
2018,41.872482,-87.75267,17031831400
2018,41.872509,-87.62511,17031320600
2018,41.873207,-87.633287,17031839000
2018,41.873331,-87.624229,17031320600
2018,41.873407,-87.692357,17031837400
2018,41.873427,-87.671171,17031838200
2018,41.873513,-87.667037,17031838200
2018,41.873602,-87.680274,17031838200
2018,41.873768,-87.701596,17031271200
2018,41.873975,-87.640022,17031841900
2018,41.873994,-87.651678,17031841900
2018,41.874043,-87.629449,17031839000
2018,41.874053,-87.624828,17031320600
2018,41.87406,-87.633309,17031839000
2018,41.874071,-87.674135,17031838200
2018,41.874216,-87.631419,17031839000
2018,41.874294,-87.627664,17031839000
2018,41.874295,-87.65018,17031841900
2018,41.874295,-87.650175,17031841900
2018,41.874353,-87.641661,17031841900
2018,41.87461,-87.651495,17031841900
2018,41.874743,-87.718381,17031270500
2018,41.87478,-87.661062,17031832900
2018,41.875002,-87.627163,17031320400
2018,41.875008,-87.631228,17031839100
2018,41.875107,-87.627975,17031839100
2018,41.875121,-87.668005,17031838100
2018,41.875444,-87.714197,17031271400
2018,41.875687,-87.715836,17031270500
2018,41.87589,-87.62653,17031320400
2018,41.875956,-87.741026,17031252202
2018,41.875959,-87.632194,17031839100
2018,41.876033,-87.625191,17031320400
2018,41.876261,-87.651052,17031841900
2018,41.876262,-87.635722,17031839100
2018,41.876263,-87.643104,17031841900
2018,41.876265,-87.653054,17031833300
2018,41.876307,-87.640183,17031841900
2018,41.876321,-87.628215,17031839100
2018,41.876321,-87.627203,17031320400
2018,41.876347,-87.640692,17031841900
2018,41.876353,-87.625602,17031320400
2018,41.876383,-87.648042,17031841900
2018,41.876426,-87.633355,17031839100
2018,41.876457,-87.624859,17031320400
2018,41.876783,-87.62541,17031320400
2018,41.876786,-87.641142,17031281900
2018,41.876843,-87.65817,17031833100
2018,41.876854,-87.649879,17031833100
2018,41.87687,-87.683811,17031838000
2018,41.876957,-87.644291,17031281900
2018,41.876988,-87.629189,17031839100
2018,41.877108,-87.659835,17031833100
2018,41.877153,-87.64291,17031281900
2018,41.877185,-87.666647,17031833100
2018,41.877199,-87.678352,17031838000
2018,41.877249,-87.624703,17031320400
2018,41.877269,-87.668446,17031838100
2018,41.877281,-87.649854,17031833100
2018,41.877402,-87.625643,17031320400
2018,41.877458,-87.635738,17031839100
2018,41.877494,-87.633198,17031839100
2018,41.8775,-87.632279,17031839100
2018,41.877524,-87.629553,17031839100
2018,41.877542,-87.627232,17031320400
2018,41.877555,-87.630414,17031839100
2018,41.877588,-87.667672,17031838100
2018,41.87762,-87.628451,17031839100
2018,41.877645,-87.67413,17031838100
2018,41.877671,-87.637132,17031839100
2018,41.877679,-87.748127,17031252202
2018,41.877685,-87.649915,17031833100
2018,41.877721,-87.699191,17031837000
2018,41.877735,-87.631723,17031839100
2018,41.877739,-87.648745,17031833100
2018,41.877747,-87.650686,17031833100
2018,41.877813,-87.654932,17031833100
2018,41.877849,-87.631309,17031839100
2018,41.877873,-87.630017,17031839100
2018,41.877884,-87.634789,17031839100
2018,41.877954,-87.628052,17031839100
2018,41.877973,-87.638874,17031281900
2018,41.877973,-87.624887,17031320400
2018,41.878003,-87.641471,17031281900
2018,41.878006,-87.625585,17031320400
2018,41.878018,-87.643191,17031281900
2018,41.878088,-87.63895,17031281900
2018,41.878094,-87.63416,17031839100
2018,41.878148,-87.765994,17031252101
2018,41.878165,-87.649251,17031833100
2018,41.878202,-87.626867,17031320400
2018,41.87823,-87.643593,17031281900
2018,41.878258,-87.626777,17031320400
2018,41.878259,-87.663662,17031833100
2018,41.878264,-87.646748,17031281900
2018,41.87827,-87.648084,17031833100
2018,41.878347,-87.641525,17031281900
2018,41.878423,-87.660573,17031833100
2018,41.878431,-87.634883,17031839100
2018,41.878434,-87.634499,17031839100
2018,41.878435,-87.637276,17031839100
2018,41.878437,-87.6341,17031839100
2018,41.87849,-87.658008,17031833100
2018,41.878496,-87.627247,17031320400
2018,41.878496,-87.625588,17031320400
2018,41.878622,-87.641992,17031281900
2018,41.878624,-87.624891,17031320400
2018,41.878681,-87.632291,17031839100
2018,41.878708,-87.73579,17031260500
2018,41.878734,-87.620805,17031320400
2018,41.878737,-87.638985,17031281900
2018,41.878744,-87.630986,17031839100
2018,41.878797,-87.657453,17031833100
2018,41.878801,-87.647298,17031833100
2018,41.878819,-87.628953,17031839100
2018,41.878835,-87.715548,17031271400
2018,41.878876,-87.635873,17031839100
2018,41.878877,-87.689542,17031280800
2018,41.878946,-87.644456,17031281900
2018,41.878974,-87.642121,17031281900
2018,41.879,-87.625124,17031320400
2018,41.879025,-87.637344,17031839100
2018,41.879085,-87.631822,17031839100
2018,41.879086,-87.63302,17031839100
2018,41.879093,-87.678419,17031838000
2018,41.879113,-87.646518,17031281900
2018,41.879119,-87.626111,17031320400
2018,41.879148,-87.653643,17031833100
2018,41.879212,-87.656736,17031833100
2018,41.879232,-87.626114,17031320400
2018,41.879313,-87.624919,17031320400
2018,41.879395,-87.630986,17031839100
2018,41.879408,-87.6361,17031839100
2018,41.879474,-87.6273,17031320400
2018,41.879528,-87.652417,17031833100
2018,41.87955,-87.64174,17031281900
2018,41.879618,-87.66728,17031838100
